0	50.	0.0004089234672481737	0.009802696789066402	1.7161437647406072e-15	0.0020750798991012523
0	51.	0.0004586035345751622	0.010687598689829627	3.0430571798193295e-15	0.002303798723587721
0	52.	0.0005127682847352187	0.011626645059847453	5.362526724928979e-15	0.0025512712477567395
0	53.	0.0005716921218985256	0.012621879306650846	9.364808682318873e-15	0.0028185951473851186
0	54.	0.0006356598062246321	0.013675416068931042	1.6220678591195852e-14	0.003106918660191864
0	55.	0.0007049668148619747	0.014789457063512066	2.780396997749479e-14	0.003417446447021378
0	56.	0.0007799197832598538	0.01596628560340296	4.715015100930541e-14	0.0037514398012707334
0	57.	0.0008608369186979	0.01720828576766054	1.3738973981891107e-9	0.004110223840720806
0	58.	0.0009480485109684036	0.018517934556322287	1.4728647496808695e-9	0.0044951872442551945
0	59.	0.0010418974032998449	0.01989781859955263	1.5770956154246397e-9	0.004907789131789586
0	60.	0.0011427395479623778	0.02135063190727952	3.509899137684692e-13	0.005349560602403179
0	61.	0.0012509445504684702	0.0228791982326123	1.8021361311167777e-9	0.005822113824747155
0	62.	0.0013668963271113493	0.024486458662043287	3.845840951823543e-9	0.006327140767841244
0	63.	0.0014909936996105849	0.026175484507766994	2.0507358888264524e-9	0.006866419695967291
0	64.	0.0016236510550959478	0.027949496618636143	4.366758610900832e-9	0.007441824072151921
0	65.	0.0017652991039591958	0.029811858586553778	4.646490218068523e-9	0.008055323351623348
0	66.	0.0019163856032758503	0.03176608936367539	7.406985561940692e-9	0.008708990095801204
0	67.	0.0020773761441709574	0.03381586227729865	7.866841601594036e-9	0.009405002787259463
0	68.	0.002248754934192307	0.03596503603381686	1.1127094087902543e-8	0.010145659643925792
0	69.	0.0024310257368116905	0.03821763395811081	1.4742310007075878e-8	0.01093337511726799
0	70.	0.0026247127057113964	0.04057786311585212	1.5617403189943168e-8	0.0117706900132683
0	71.	0.002830361315982535	0.043050121874253944	1.9830859296557963e-8	0.012660277937786511
0	72.	0.003048539333641254	0.045639007434436885	2.446227836084439e-8	0.013604951923155027
0	73.	0.0032798378233189797	0.048349311578455956	2.9536850505073465e-8	0.014607666885492898
0	74.	0.0035248721343985948	0.05118604037368802	3.896282205365726e-8	0.015671530959026368
0	75.	0.0037842829870124457	0.05415438731634427	4.5213150127488395e-8	0.01679979963193001
0	76.	0.004058737421931679	0.05725976591842309	5.199698008044418e-8	0.017995892097335504
0	77.	0.004348929915606247	0.06050780088270205	6.840618956164319e-8	0.019263392269655868
0	78.	0.004655583450479781	0.06390428339506402	7.681244805154325e-8	0.020606035392722606
0	79.	0.004979450358725965	0.06745524592179471	9.086234883545713e-8	0.022027741361474826
0	80.	0.00532131354505762	0.07116685024231925	1.0608373064960247e-7	0.023532574217188292
0	81.	0.005681987142085694	0.07504547220144114	1.280191015902347e-7	0.0251247795603835
0	82.	0.006062317595202598	0.07909761033899215	1.4602187928284097e-7	0.0268087509190344
0	83.	0.00646318428440061	0.08332992567672745	1.713792971737965e-7	0.028589048971960733
0	84.	0.006885500347730265	0.08774922042390755	2.0492240736841082e-7	0.030470395777372265
0	85.	0.007330213396838628	0.0923624239588276	2.345352463386477e-7	0.03245767159614512
0	86.	0.007798306161461967	0.09717665863389369	2.73009771479411e-7	0.03455594615080332
0	87.	0.00829079746741854	0.10219927934276779	3.1421424818776863e-7	0.03677049998327726
0	88.	0.008808743415127687	0.10743801026913523	3.654147437040631e-7	0.03910689015674231
0	89.	0.009353239251171664	0.11290111841323335	4.199805522308296e-7	0.04157103601135406
