  2.3659027203604310e-02  5.1137496090517022e-03  2.6837509190150205e-01  1.0721105527638192e-01
  2.4455756705506215e-02  5.2709729269666862e-03  2.7578644274415415e-01  1.0778894472361811e-01
  2.5277884162770034e-02  5.4325353915026138e-03  2.8339315980988899e-01  1.0836683417085428e-01
  2.6126194770904439e-02  5.5985513841517497e-03  2.9120039136790504e-01  1.0894472361809046e-01
  2.7001496748370657e-02  5.7691382987001957e-03  2.9921341474499191e-01  1.0952261306532665e-01
  2.7904621926493262e-02  5.9444166165746179e-03  3.0743763898085386e-01  1.1010050251256281e-01
  2.8836426350491925e-02  6.1245099837325782e-03  3.1587860751467317e-01  1.1067839195979901e-01
  2.9797790891699139e-02  6.3095452891142123e-03  3.2454200090252289e-01  1.1125628140703520e-01
  3.0789621871027656e-02  6.4996527446731980e-03  3.3343363956524241e-01  1.1183417085427136e-01
  3.1812851693748104e-02  6.6949659670043809e-03  3.4255948656637214e-01  1.1241206030150755e-01
  3.2868439495629627e-02  6.8956220605852344e-03  3.5192565041969120e-01  1.1298994974874373e-01
  3.3957371800499521e-02  7.1017617026483421e-03  3.6153838792594795e-01  1.1356783919597992e-01
  3.5080663189262500e-02  7.3135292297013951e-03  3.7140410703824850e-01  1.1414572864321609e-01
  3.6239356980428898e-02  7.5310727257113302e-03  3.8152936975566820e-01  1.1472361809045227e-01
  3.7434525922188482e-02  7.7545441119686162e-03  3.9192089504455274e-01  1.1530150753768845e-01
  3.8667272896061748e-02  7.9840992386476448e-03  4.0258556178695437e-01  1.1587939698492464e-01
  3.9938731632163368e-02  8.2198979780786618e-03  4.1353041175569205e-01  1.1645728643216081e-01
  4.1250067436102475e-02  8.4621043197465658e-03  4.2476265261545554e-01  1.1703517587939699e-01
  4.2602477927538296e-02  8.7108864670313469e-03  4.3628966094934235e-01  1.1761306532663318e-01
  4.3997193790413343e-02  8.9664169357047442e-03  4.4811898531026784e-01  1.1819095477386936e-01
  4.5435479534873077e-02  9.2288726541973551e-03  4.6025834929659470e-01  1.1876884422110554e-01
  4.6918634270881596e-02  9.4984350656499190e-03  4.7271565465135867e-01  1.1934673366834173e-01
  4.8447992493538303e-02  9.7752902317622733e-03  4.8549898438444644e-01  1.1992462311557790e-01
  5.0024924880090936e-02  1.0059628938453106e-02  4.9861660591702517e-01  1.2050251256281408e-01
  5.1650839098645457e-02  1.0351646803343044e-02  5.1207697424759124e-01  1.2108040201005026e-01
  5.3327180628558485e-02  1.0651544385073495e-02  5.2588873513889978e-01  1.2165829145728645e-01
  5.5055433592498045e-02  1.0959527294472969e-02  5.4006072832506591e-01  1.2223618090452262e-01
  5.6837121600157525e-02  1.1275806307582540e-02  5.5460199073814531e-01  1.2281407035175880e-01
  5.8673808603594960e-02  1.1600597480551237e-02  5.6952175975341446e-01  1.2339195979899499e-01
  6.0567099764172641e-02  1.1934122266412087e-02  5.8482947645262917e-01  1.2396984924623117e-01
  6.2518642331061511e-02  1.2276607633749071e-02  6.0053478890447065e-01  1.2454773869346734e-01
  6.4530126531278098e-02  1.2628286187264500e-02  6.1664755546144467e-01  1.2512562814070355e-01
  6.6603286471206544e-02  1.2989396290256149e-02  6.3317784807239952e-01  1.2570351758793971e-01
  6.8739901049567037e-02  1.3360182189013208e-02  6.5013595560992710e-01  1.2628140703517587e-01
  7.0941794881769618e-02  1.3740894139138956e-02  6.6753238721175701e-01  1.2685929648241207e-01
  7.3210839235609462e-02  1.4131788533808346e-02  6.8537787563541575e-01  1.2743718592964826e-01
  7.5548952978238437e-02  1.4533128033967864e-02  7.0368338062528168e-01  1.2801507537688445e-01
  7.7958103534350467e-02  1.4945181700484528e-02  7.2246009229121388e-01  1.2859296482412061e-01
  8.0440307855511553e-02  1.5368225128250574e-02  7.4171943449790556e-01  1.2917085427135680e-01
  8.2997633400563639e-02  1.5802540582249495e-02  7.6147306826412908e-01  1.2974874371859296e-01
  8.5632199127026312e-02  1.6248417135589464e-02  7.8173289517102518e-01  1.3032663316582915e-01
  8.8346176493413961e-02  1.6706150809508397e-02  8.0251106077856227e-01  1.3090452261306534e-01
  9.1141790472384188e-02  1.7176044715355832e-02  8.2381995804931241e-01  1.3148241206030153e-01
  9.4021320574625436e-02  1.7658409198555030e-02  8.4567223077864961e-01  1.3206030150753770e-01
  9.6987101883403509e-02  1.8153561984549260e-02  8.6808077703059661e-01  1.3263819095477389e-01
  1.0004152609964662e-01  1.8661828326734669e-02  8.9105875257826772e-01  1.3321608040201005e-01
  1.0318704259749173e-01  1.9183541156382933e-02  9.1461957434820862e-01  1.3379396984924624e-01
  1.0642615949017496e-01  1.9719041234554806e-02  9.3877692386765965e-01  1.3437185929648243e-01
  1.0976144470615642e-01  2.0268677306006771e-02  9.6354475071385093e-01  1.3494974874371862e-01
  1.1319552707537617e-01  2.0832806255091211e-02  9.8893727596451630e-01  1.3552763819095479e-01
  1.1673109742551312e-01  2.1411793263650867e-02  1.0149689956486483e+00  1.3610552763819095e-01
  1.2037090968814027e-01  2.2006011970907163e-02  1.0416546841967071e+00  1.3668341708542714e-01
  1.2411778201464226e-01  2.2615844635342004e-02  1.0690093978893234e+00  1.3726130653266333e-01
  1.2797459790177265e-01  2.3241682298572049e-02  1.0970484783036307e+00  1.3783919597989952e-01
  1.3194430732672663e-01  2.3883924951213553e-02  1.1257875557564019e+00  1.3841708542713571e-01
  1.3602992789158086e-01  2.4542981700735808e-02  1.1552425527429868e+00  1.3899497487437187e-01
  1.4023454597698964e-01  2.5219270941300692e-02  1.1854296873713692e+00  1.3957286432160804e-01
  1.4456131790496221e-01  2.5913220525584837e-02  1.2163654767902066e+00  1.4015075376884423e-01
  1.4901347111061136e-01  2.6625267938580936e-02  1.2480667406102219e+00  1.4072864321608042e-01
  1.5359430532271748e-01  2.7355860473374270e-02  1.2805506043180033e+00  1.4130653266331661e-01
  1.5830719375294014e-01  2.8105455408889424e-02  1.3138345026812142e+00  1.4188442211055277e-01
  1.6315558429356239e-01  2.8874520189602453e-02  1.3479361831446137e+00  1.4246231155778896e-01
  1.6814300072357979e-01  2.9663532607212176e-02  1.3828737092157948e+00  1.4304020100502512e-01
  1.7327304392299950e-01  3.0472980984265565e-02  1.4186654638399492e+00  1.4361809045226132e-01
  1.7854939309517553e-01  3.1303364359729351e-02  1.4553301527627136e+00  1.4419597989949751e-01
  1.8397580699703400e-01  3.2155192676501784e-02  1.4928868078803752e+00  1.4477386934673370e-01
  1.8955612517700965e-01  3.3028986970856385e-02  1.5313547905765026e+00  1.4535175879396986e-01
  1.9529426922053281e-01  3.3925279563809960e-02  1.5707537950442219e+00  1.4592964824120605e-01
  2.0119424400291011e-01  3.4844614254405812e-02  1.6111038515934100e+00  1.4650753768844221e-01
  2.0726013894939840e-01  3.5787546514904144e-02  1.6524253299417904e+00  1.4708542713567840e-01
  2.1349612930234382e-01  3.6754643687868876e-02  1.6947389424894443e+00  1.4766331658291459e-01
  2.1990647739515751e-01  3.7746485185142349e-02  1.7380657475755816e+00  1.4824120603015079e-01
  2.2649553393301092e-01  3.8763662688696368e-02  1.7824271527171953e+00  1.4881909547738695e-01
  2.3326773928001571e-01  3.9806780353349780e-02  1.8278449178284470e+00  1.4939698492462311e-01
  2.4022762475275827e-01  4.0876455011340435e-02  1.8743411584203598e+00  1.4997487437185930e-01
  2.4737981391997091e-01  4.1973316378740286e-02  1.9219383487798238e+00  1.5055276381909549e-01
  2.5472902390817254e-01  4.3098007263701867e-02  1.9706593251272819e+00  1.5113065326633168e-01
  2.6228006671310367e-01  4.4251183776522866e-02  2.0205272887524237e+00  1.5170854271356787e-01
  2.7003785051675727e-01  4.5433515541516305e-02  2.0715658091270890e+00  1.5228643216080404e-01
  2.7800738100980771e-01  4.6645685910673147e-02  2.1237988269945984e+00  1.5286432160804020e-01
  2.8619376271929564e-01  4.7888392179102873e-02  2.1772506574351174e+00  1.5344221105527639e-01
  2.9460220034132373e-01  4.9162345802238452e-02  2.2319459929059988e+00  1.5402010050251258e-01
  3.0323800007861185e-01  5.0468272614791171e-02  2.2879099062566941e+00  1.5459798994974877e-01
  3.1210657098271211e-01  5.1806913051439918e-02  2.3451678537174949e+00  1.5517587939698493e-01
  3.2121342630068955e-01  5.3179022369240346e-02  2.4037456778614628e+00  1.5575376884422112e-01
  3.3056418482607419e-01  5.4585370871737073e-02  2.4636696105388762e+00  1.5633165829145729e-01
  3.4016457225390423e-01  5.6026744134764564e-02  2.5249662757836697e+00  1.5690954773869348e-01
  3.5002042253965859e-01  5.7503943233918380e-02  2.5876626926911874e+00  1.5748743718592967e-01
  3.6013767926188350e-01  5.9017784973681646e-02  2.6517862782666493e+00  1.5806532663316586e-01
  3.7052239698832773e-01  6.0569102118188854e-02  2.7173648502438006e+00  1.5864321608040202e-01
  3.8118074264539420e-01  6.2158743623609979e-02  2.7844266298731832e+00  1.5922110552763821e-01
  3.9211899689070095e-01  6.3787574872136335e-02  2.8530002446793903e+00  1.5979899497487438e-01
  4.0334355548857020e-01  6.5456477907551630e-02  2.9231147311868475e+00  1.6037688442211057e-01
  4.1486093068825730e-01  6.7166351672368299e-02  2.9947995376136274e+00  1.6095477386934676e-01
  4.2667775260469654e-01  6.8918112246511426e-02  3.0680845265325982e+00  1.6153266331658295e-01
  4.3880077060160977e-01  7.0712693087531420e-02  3.1429999774996618e+00  1.6211055276381911e-01
  4.5123685467675678e-01  7.2551045272323741e-02  3.2195765896484021e+00  1.6268844221105527e-01
  4.6399299684916323e-01  7.4434137740347378e-02  3.2978454842509266e+00  1.6326633165829146e-01
  4.7707631254800170e-01  7.6362957538276946e-02  3.3778382072433506e+00  1.6384422110552765e-01
  4.9049404200348568e-01  7.8338510066241818e-02  3.4595867317199192e+00  1.6442211055276384e-01
  5.0425355163754482e-01  8.0361819324977532e-02  3.5431234603789226e+00  1.6500000000000004e-01
  5.1284291877924404e-01  8.1623610625235488e-02  3.5951243989641704e+00  1.6535353535353536e-01
  5.2156472442560242e-01  8.2903907675619240e-02  3.6478143601353823e+00  1.6570707070707072e-01
  5.3042063536354400e-01  8.4202955343893687e-02  3.7012004549900439e+00  1.6606060606060608e-01
  5.3941219946379071e-01  8.5521000888065413e-02  3.7552890339808047e+00  1.6641414141414143e-01
  5.4854078914588078e-01  8.6858293626959251e-02  3.8100853539982533e+00  1.6676767676767679e-01
  5.5780755286012718e-01  8.8215084502417579e-02  3.8655932970016269e+00  1.6712121212121214e-01
  5.6721337423376328e-01  8.9591625550695789e-02  3.9218151374343453e+00  1.6747474747474747e-01
  5.7675883852193588e-01  9.0988169299858035e-02  3.9787513556640146e+00  1.6782828282828283e-01
  5.8644420599774205e-01  9.2404968108942789e-02  4.0364004946883965e+00  1.6818181818181818e-01
  5.9626939191017847e-01  9.3842273463713544e-02  4.0947590573578250e+00  1.6853535353535354e-01
  6.0623395263440361e-01  9.5300335242832129e-02  4.1538214413783692e+00  1.6888888888888889e-01
  6.1633707763520540e-01  9.6779400967331383e-02  4.2135799093793578e+00  1.6924242424242425e-01
  6.2657758686199228e-01  9.8279715045306734e-02  4.2740245913533412e+00  1.6959595959595961e-01
  6.3695393319201310e-01  9.9801518022800656e-02  4.3351435168063333e+00  1.6994949494949496e-01
  6.4746420953782458e-01  1.0134504585091690e-01  4.3969226739908303e+00  1.7030303030303032e-01
  6.5810616023532698e-01  1.0291052917828197e-01  4.4593460936340508e+00  1.7065656565656567e-01
  6.6887719632991893e-01  1.0449819267706156e-01  4.5223959546184922e+00  1.7101010101010103e-01
  6.7977441438051367e-01  1.0610825440985158e-01  4.5860527091214944e+00  1.7136363636363638e-01
  6.9079461840432133e-01  1.0774092524388977e-01  4.6502952247748768e+00  1.7171717171717171e-01
  7.0193434458937787e-01  1.0939640831818366e-01  4.7151009414645486e+00  1.7207070707070707e-01
  7.1318988840683928e-01  1.1107489856831675e-01  4.7804460404534534e+00  1.7242424242424242e-01
  7.2455733376104947e-01  1.1277658231289343e-01  4.8463056235790907e+00  1.7277777777777778e-01
  7.3603258382225034e-01  1.1450163690479459e-01  4.9126539003487428e+00  1.7313131313131314e-01
  7.4761139319463177e-01  1.1625023044966398e-01  4.9794643808317485e+00  1.7348484848484849e-01
  7.5928940108110976e-01  1.1802252159331440e-01  5.0467100723281808e+00  1.7383838383838385e-01
  7.7106216511580672e-01  1.1981865937904435e-01  5.1143636778770807e+00  1.7419191919191920e-01
  7.8292519554565954e-01  1.2163878317518557e-01  5.1823977947548414e+00  1.7454545454545456e-01
  7.9487398945386756e-01  1.2348302267256483e-01  5.2507851112051283e+00  1.7489898989898991e-01
  8.0690406473001297e-01  1.2535149795095754e-01  5.3194985997357964e+00  1.7525252525252527e-01
  8.1901099350458928e-01  1.2724431961303914e-01  5.3885117054153122e+00  1.7560606060606063e-01
  8.3119043477936283e-01  1.2916158898380456e-01  5.4577985277011232e+00  1.7595959595959598e-01
  8.4343816599941046e-01  1.3110339837292437e-01  5.5273339944348985e+00  1.7631313131313131e-01
  8.5575011332780770e-01  1.3306983139704315e-01  5.5970940267444389e+00  1.7666666666666667e-01
  8.6812238039974665e-01  1.3506096335859616e-01  5.6670556936990550e+00  1.7702020202020202e-01
  8.8055127534932054e-01  1.3707686167733715e-01  5.7371973556742093e+00  1.7737373737373738e-01
  8.9303333591923939e-01  1.3911758637041463e-01  5.8074987954916599e+00  1.7772727272727273e-01
  9.0556535248135861e-01  1.4118319057652748e-01  5.8779413365133699e+00  1.7808080808080809e-01
  9.1814438881400962e-01  1.4327372111941858e-01  5.9485079469804347e+00  1.7843434343434345e-01
  9.3076780050070829e-01  1.4538921910573549e-01  6.0191833300021429e+00  1.7878787878787880e-01
  9.4343325083381413e-01  1.4752972055209623e-01  6.0899539987146953e+00  1.7914141414141416e-01
  9.5613872412606726e-01  1.4969525703604877e-01  6.1608083362436394e+00  1.7949494949494951e-01
  9.6888253635260746e-01  1.5188585636550536e-01  6.2317366402186556e+00  1.7984848484848487e-01
  9.8166334306598801e-01  1.5410154326116102e-01  6.3027311517033482e+00  1.8020202020202022e-01
  9.9448014454679701e-01  1.5634234004638009e-01  6.3737860685160568e+00  1.8055555555555558e-01
  1.0073322881727294e+00  1.5860826733904393e-01  6.4448975430299020e+00  1.8090909090909091e-01
  1.0202194680092200e+00  1.6089934473990608e-01  6.5160636646510719e+00  1.8126262626262626e-01
  1.0331417216450054e+00  1.6321559151208623e-01  6.5872844272832074e+00  1.8161616161616162e-01
  1.0460994243161581e+00  1.6555702724646942e-01  6.6585616821926239e+00  1.8196969696969698e-01
  1.0590932803821116e+00  1.6792367250793430e-01  6.7298990767930489e+00  1.8232323232323233e-01
  1.0721243122369497e+00  1.7031554945754121e-01  6.8013019799698426e+00  1.8267676767676769e-01
  1.0851938467586282e+00  1.7273268244604423e-01  6.8727773946612896e+00  1.8303030303030304e-01
  1.0983034994177820e+00  1.7517509857436345e-01  6.9443338585085312e+00  1.8338383838383840e-01
  1.1114551561862196e+00  1.7764282821695601e-01  7.0159813334752261e+00  1.8373737373737375e-01
  1.1246509534030691e+00  1.8013590550435782e-01  7.0877310854230595e+00  1.8409090909090911e-01
  1.1378932557736534e+00  1.8265436876153149e-01  7.1595955547088321e+00  1.8444444444444447e-01
  1.1511846326925108e+00  1.8519826089904531e-01  7.2315882189431022e+00  1.8479797979797979e-01
  1.1645278330973605e+00  1.8776762975452513e-01  7.3037234491182046e+00  1.8515151515151515e-01
  1.1779257590751655e+00  1.9036252838225384e-01  7.3760163603748712e+00  1.8550505050505051e-01
  1.1913814384546875e+00  1.9298301528926123e-01  7.4484826587310291e+00  1.8585858585858586e-01
  1.2048979966318347e+00  1.9562915461671213e-01  7.5211384851427248e+00  1.8621212121212122e-01
  1.2184786278846940e+00  1.9830101626590141e-01  7.5940002583058437e+00  1.8656565656565657e-01
  1.2321265664441468e+00  2.0099867596866197e-01  7.6670845176367495e+00  1.8691919191919193e-01
  1.2458450575933748e+00  2.0372221530250745e-01  7.7404077678906340e+00  1.8727272727272729e-01
  1.2596373290751548e+00  2.0647172165134794e-01  7.8139863268868774e+00  1.8762626262626264e-01
  1.2735065630895241e+00  2.0924728811313684e-01  7.8878361778110389e+00  1.8797979797979800e-01
  1.2874558691659952e+00  2.1204901335632559e-01  7.9619728275521444e+00  1.8833333333333335e-01
  1.3014882581939051e+00  2.1487700142751440e-01  8.0364111725118050e+00  1.8868686868686871e-01
  1.3156066178914789e+00  2.1773136151318967e-01  8.1111653732867843e+00  1.8904040404040406e-01
  1.3298136899886914e+00  2.2061220765892589e-01  8.1862487395794190e+00  1.8939393939393939e-01
  1.3441120493907879e+00  2.2351965844989996e-01  8.2616736266291237e+00  1.8974747474747475e-01
  1.3585040855782555e+00  2.2645383665700555e-01  8.3374513443831475e+00  1.9010101010101010e-01
  1.3729919864849400e+00  2.2941486885327755e-01  8.4135920805347943e+00  1.9045454545454546e-01
  1.3875777250786729e+00  2.3240288500571057e-01  8.4901048384517708e+00  1.9080808080808082e-01
  1.4022630488480623e+00  2.3541801804790013e-01  8.5669973908956560e+00  1.9116161616161617e-01
  1.4170494723748108e+00  2.3846040343922723e-01  8.6442762502948192e+00  1.9151515151515153e-01
  1.4319382731428374e+00  2.4153017871655202e-01  8.7219466561768648e+00  1.9186868686868688e-01
  1.4469304907034448e+00  2.4462748304456358e-01  8.8000125801919502e+00  1.9222222222222224e-01
  1.4620269292795436e+00  2.4775245677105301e-01  8.8784767489645446e+00  1.9257575757575759e-01
  1.4772281638513283e+00  2.5090524099342398e-01  8.9573406847974066e+00  1.9292929292929295e-01
  1.4925345497205946e+00  2.5408597714272185e-01  9.0366047640171576e+00  1.9328282828282831e-01
  1.5079462355008417e+00  2.5729480659134374e-01  9.1162682924948530e+00  1.9363636363636366e-01
  1.5234631794252365e+00  2.6053187029037828e-01  9.1963295975967636e+00  1.9398989898989899e-01
  1.5390851688041487e+00  2.6379730844220850e-01  9.2767861355191972e+00  1.9434343434343435e-01
