1501
0.5	13.491325448816093
0.501	13.434206158351083
0.502	13.377825124993041
0.503	13.322169727619151
0.504	13.26722760221243
0.505	13.212986635955467
0.506	13.159434961475293
0.507	13.106560951233883
0.508	13.05435321206159
0.509	13.002800579828268
0.51	12.951892114247663
0.511	12.901617093813348
0.512	12.85196501086032
0.513	12.802925566749368
0.514	12.754488667171247
0.515	12.706644417567274
0.516	12.65938311866209
0.517	12.61269526210697
0.518	12.566571526229685
0.519	12.521002771887996
0.52	12.475980038424497
0.521	12.431494539719871
0.522	12.387537660341685
0.523	12.344100951786514
0.524	12.301176128812374
0.525	12.258755065859862
0.526	12.216829793559143
0.527	12.175392495320418
0.528	12.134435504005832
0.529	12.093951298681592
0.53	12.053932501445948
0.531	12.014371874333996
0.532	11.975262316294543
0.533	11.93659686023979
0.534	11.89836867016324
0.535	11.860571038327025
0.536	11.823197382513676
0.537	11.786241243344243
0.538	11.749696281657457
0.539	11.713556275951728
0.54	11.677815119885599
0.541	11.6424668198372
0.542	11.607505492520348
0.543	11.572925362655603
0.544	11.538720760695664
0.545	11.504886120603425
0.546	11.471415977681115
0.547	11.438304966449504
0.548	11.40554781857607
0.549	11.373139360850685
0.55	11.341074513207971
0.551	11.309348286794116
0.552	11.277955782079225
0.553	11.24689218701164
0.554	11.216152775214526
0.555	11.185732904224249
0.556	11.155628013767393
0.557	11.1258336240782
0.558	11.09634533425334
0.559	11.067158820643897
0.56	11.038269835283865
0.5609999999999999	11.009674204353841
0.562	10.981367826679563
0.563	10.95334667226356
0.5640000000000001	10.92560678085057
0.565	10.898144260524044
0.5660000000000001	10.870955286334931
0.567	10.844036098960323
0.5680000000000001	10.817383003392365
0.569	10.790992367656258
0.5700000000000001	10.764860621556581
0.571	10.738984255451143
0.5720000000000001	10.713359819052737
0.573	10.687983920256189
0.574	10.662853223992421
0.575	10.637964451106843
0.576	10.613314377262654
0.577	10.58889983186846
0.578	10.564717697028744
0.579	10.540764906517909
0.58	10.517038444776023
0.581	10.493535345927064
0.582	10.470252692818173
0.583	10.447187616079372
0.584	10.42433729320433
0.585	10.401698947650718
0.586	10.379269847959455
0.587	10.35704730689361
0.588	10.335028680595665
0.589	10.313211367762399
0.59	10.291592808837809
0.591	10.270170485223323
0.592	10.248941918504496
0.593	10.2279046696945
0.594	10.207056338493597
0.595	10.186394562563962
0.596	10.16591701682056
0.597	10.145621412736071
0.598	10.125505497661502
0.599	10.105567054160128
0.6	10.0858038993558
0.601	10.066213884295331
0.602	10.046794893323245
0.603	10.02754484347064
0.604	10.00846168385588
0.605	9.9895433950982
0.606	9.970787988743565
0.607	9.952193506701981
0.608	9.933758020696757
0.609	9.915479631725145
0.61	9.897356469529809
0.611	9.879386692081276
0.612	9.861568485071167
0.613	9.843900061415328
0.614	9.82637966076767
0.615	9.809005549043581
0.616	9.79177601795274
0.617	9.774689384542036
0.618	9.757743990747402
0.619	9.740938202954494
0.62	9.724270411568554
0.621	9.707739030592665
0.622	9.691342497214784
0.623	9.675079271402634
0.624	9.658947835507043
0.625	9.64294669387279
0.626	9.62707437245775
0.627	9.611329418458993
0.628	9.595710399946599
0.629	9.580215905504868
0.63	9.56484454388023
0.631	9.549594943636148
0.632	9.534465752815223
0.633	9.519455638607184
0.634	9.50456328702404
0.635	9.48978740258114
0.636	9.475126707984865
0.637	9.460579943825573
0.638	9.446145868277519
0.639	9.43182325680393
0.64	9.4176109018677
0.641	9.403507612648045
0.642	9.389512214762457
0.643	9.375623549993756
0.644	9.36184047602275
0.645	9.34816186616561
0.646	9.33458660911633
0.647	9.321113608694429
0.648	9.307741783596907
