151
151
1
5.83959e-26	2.14784e-25	7.74448e-25	2.73037e-24	9.39339e-24	3.14892e-23	1.02756e-22	3.26201e-22	1.00707e-21	3.02342e-21	8.82804e-21	2.50783e-20	6.93446e-20	1.86761e-19	4.90293e-19	1.25579e-18	3.14138e-18	7.68347e-18	1.83975e-17	4.3179e-17	9.94612e-17	2.25129e-16	5.01282e-16	1.099e-15	2.37382e-15	5.0532e-15	1.06011e-14	2.19112e-14	4.4595e-14	8.93127e-14	1.75884e-13	3.4035e-13	6.46798e-13	1.20672e-12	2.21006e-12	3.97433e-12	7.02136e-12	1.21968e-11	2.08553e-11	3.51478e-11	5.84636e-11	9.61068e-11	1.56316e-10	2.51775e-10	4.01814e-10	6.35572e-10	9.96514e-10	1.5489e-09	2.38694e-09	3.64707e-09	5.52244e-09	8.2765e-09	1.22507e-08	1.78612e-08	2.558e-08	3.58989e-08	4.9276e-08	6.60689e-08	8.64613e-08	1.10393e-07	1.37506e-07	1.67126e-07	1.98285e-07	2.29811e-07	2.60454e-07	2.89043e-07	3.14617e-07	3.36497e-07	3.54276e-07	3.67797e-07	3.77111e-07	3.82403e-07	3.8389e-07	3.81765e-07	3.76164e-07	3.67206e-07	3.55033e-07	3.39856e-07	3.21966e-07	3.01725e-07	2.79566e-07	2.55988e-07	2.31546e-07	2.06822e-07	1.82396e-07	1.58814e-07	1.36572e-07	1.1609e-07	9.76819e-08	8.15358e-08	6.77013e-08	5.61003e-08	4.65566e-08	3.88398e-08	3.27117e-08	2.79555e-08	2.43774e-08	2.1792e-08	2.00107e-08	1.88427e-08	1.81002e-08	1.76046e-08	1.71926e-08	1.67258e-08	1.6099e-08	1.52481e-08	1.41525e-08	1.28329e-08	1.1343e-08	9.75793e-09	8.16073e-09	6.62974e-09	5.22895e-09	4.00229e-09	2.97202e-09	2.14069e-09	1.49536e-09	1.01293e-09	6.653e-10	4.23673e-10	2.61577e-10	1.5657e-10	9.08551e-11	5.11114e-11	2.7875e-11	1.47382e-11	7.55483e-12	3.75468e-12	1.80933e-12	8.45474e-13	3.83153e-13	1.68421e-13	7.18209e-14	2.9718e-14	1.19343e-14	4.6523e-15	1.76082e-15	6.4713e-16	2.30948e-16	8.00317e-17	2.69257e-17	8.79275e-18	2.78617e-18	8.56396e-19	2.5526e-19	7.37566e-20	2.06544e-20	5.60425e-21	1.47311e-21	3.75059e-22	9.24825e-23	
2.42921e-25	8.8649e-25	3.17561e-24	1.11347e-23	3.81282e-23	1.2729e-22	4.13808e-22	1.30891e-21	4.02648e-21	1.20437e-20	3.50287e-20	9.90863e-20	2.72709e-19	7.30664e-19	1.90709e-18	4.8531e-18	1.20526e-17	2.92435e-17	6.94034e-17	1.61319e-16	3.67721e-16	8.23086e-16	1.81137e-15	3.92357e-15	8.37231e-15	1.76094e-14	3.65164e-14	7.46512e-14	1.50395e-13	2.98422e-13	5.82796e-13	1.11938e-12	2.11318e-12	3.91905e-12	7.13855e-12	1.27716e-11	2.24517e-11	3.88073e-11	6.60164e-11	1.10656e-10	1.82996e-10	2.98965e-10	4.8308e-10	7.72761e-10	1.22455e-09	1.92296e-09	2.99286e-09	4.61703e-09	7.06072e-09	1.07048e-08	1.60858e-08	2.39341e-08	3.51977e-08	5.10331e-08	7.27532e-08	1.01726e-07	1.39224e-07	1.86242e-07	2.43285e-07	3.10186e-07	3.8595e-07	4.68701e-07	5.5575e-07	6.43831e-07	7.29455e-07	8.09327e-07	8.80737e-07	9.41774e-07	9.91325e-07	1.02898e-06	1.05491e-06	1.06965e-06	1.07384e-06	1.06803e-06	1.05261e-06	1.02795e-06	9.94426e-07	9.5263e-07	9.03342e-07	8.47541e-07	7.86388e-07	7.21228e-07	6.53556e-07	5.84957e-07	5.17017e-07	4.51251e-07	3.89045e-07	3.31591e-07	2.79798e-07	2.34221e-07	1.95024e-07	1.62009e-07	1.34702e-07	1.12477e-07	9.46879e-08	8.07348e-08	7.0071e-08	6.21719e-08	5.65168e-08	5.25909e-08	4.98943e-08	4.79513e-08	4.63279e-08	4.46536e-08	4.26463e-08	4.01305e-08	3.70454e-08	3.34374e-08	2.94392e-08	2.52384e-08	2.10426e-08	1.70474e-08	1.3411e-08	1.02404e-08	7.58714e-09	5.45315e-09	3.80143e-09	2.56993e-09	1.68474e-09	1.07089e-09	6.59998e-10	3.94373e-10	2.28471e-10	1.28325e-10	6.98796e-11	3.68945e-11	1.88869e-11	9.37512e-12	4.5128e-12	2.10678e-12	9.5402e-13	4.19119e-13	1.78667e-13	7.39221e-14	2.96908e-14	1.1579e-14	4.38522e-15	1.61291e-15	5.76128e-16	1.9983e-16	6.72885e-17	2.19902e-17	6.97241e-18	2.14414e-18	6.39292e-19	1.84755e-19	5.17406e-20	1.40384e-20	3.68963e-21	9.39223e-22	2.31542e-22	
9.83949e-25	3.56068e-24	1.26663e-23	4.41542e-23	1.50454e-22	5.00153e-22	1.61976e-21	5.10524e-21	1.56505e-20	4.66489e-20	1.35181e-19	3.80893e-19	1.04383e-18	2.78347e-18	7.22675e-18	1.82819e-17	4.51028e-17	1.08627e-16	2.55691e-16	5.88954e-16	1.32927e-15	2.94375e-15	6.4052e-15	1.37105e-14	2.89028e-14	6.0055e-14	1.23055e-13	2.48694e-13	4.95654e-13	9.73761e-13	1.88458e-12	3.59048e-12	6.72917e-12	1.23989e-11	2.2452e-11	3.99503e-11	6.98653e-11	1.20142e-10	2.03313e-10	3.38942e-10	5.57306e-10	9.04932e-10	1.4528e-09	2.3083e-09	3.63236e-09	5.66342e-09	8.75072e-09	1.34004e-08	2.03395e-08	3.06025e-08	4.56368e-08	6.74089e-08	9.84712e-08	1.41943e-07	2.01368e-07	2.80441e-07	3.82598e-07	5.10513e-07	6.6555e-07	8.47245e-07	1.05291e-06	1.27749e-06	1.51372e-06	1.75279e-06	1.98522e-06	2.20206e-06	2.39588e-06	2.56147e-06	2.69583e-06	2.79795e-06	2.86834e-06	2.9085e-06	2.92021e-06	2.90501e-06	2.86404e-06	2.79825e-06	2.70871e-06	2.59696e-06	2.46505e-06	2.31553e-06	2.15144e-06	1.97632e-06	1.79409e-06	1.60896e-06	1.42518e-06	1.24682e-06	1.07767e-06	9.21027e-07	7.79417e-07	6.54417e-07	5.46526e-07	4.55246e-07	3.79331e-07	3.1714e-07	2.66955e-07	2.27169e-07	1.96293e-07	1.72908e-07	1.55633e-07	1.43126e-07	1.34091e-07	1.27295e-07	1.21611e-07	1.16071e-07	1.09934e-07	1.02729e-07	9.42798e-08	8.46795e-08	7.42404e-08	6.34134e-08	5.26994e-08	4.25684e-08	3.33981e-08	2.54384e-08	1.88032e-08	1.34845e-08	9.38021e-09	6.32855e-09	4.14062e-09	2.62701e-09	1.61611e-09	9.64004e-10	5.57541e-10	3.12654e-10	1.7e-10	8.96284e-11	4.58226e-11	2.27188e-11	1.09247e-11	5.09582e-12	2.30607e-12	1.01268e-12	4.31626e-13	1.786e-13	7.17602e-14	2.80022e-14	1.06133e-14	3.90718e-15	1.39696e-15	4.84984e-16	1.63443e-16	5.34514e-17	1.69569e-17	5.21656e-18	1.55572e-18	4.49647e-19	1.25923e-19	3.41626e-20	8.97731e-21	2.28476e-21	5.63111e-22	
3.88098e-24	1.39191e-23	4.91448e-23	1.70254e-22	5.77124e-22	1.91003e-21	6.1616e-21	1.93516e-20	5.91236e-20	1.75639e-19	5.07227e-19	1.42399e-18	3.88706e-18	1.03204e-17	2.66661e-17	6.70952e-17	1.6453e-16	3.93575e-16	9.1941e-16	2.09998e-15	4.69582e-15	1.02944e-14	2.21566e-14	4.68828e-14	9.76535e-14	2.00442e-13	4.05743e-13	8.10332e-13	1.59684e-12	3.10414e-12	5.9496e-12	1.1236e-11	2.08929e-11	3.82256e-11	6.87794e-11	1.21671e-10	2.11612e-10	3.61959e-10	6.09277e-10	1.01017e-09	1.65147e-09	2.66541e-09	4.25188e-09	6.7107e-09	1.04874e-08	1.62366e-08	2.4909e-08	3.7869e-08	5.7057e-08	8.52066e-08	1.26115e-07	1.8492e-07	2.68292e-07	3.84389e-07	5.42502e-07	7.52312e-07	1.02283e-06	1.36104e-06	1.7705e-06	2.24998e-06	2.79241e-06	3.38454e-06	4.00735e-06	4.63769e-06	5.25073e-06	5.82279e-06	6.33419e-06	6.77102e-06	7.1255e-06	7.39508e-06	7.58131e-06	7.68824e-06	7.72066e-06	7.68269e-06	7.57743e-06	7.40737e-06	7.17535e-06	6.88524e-06	6.54224e-06	6.15284e-06	5.72478e-06	5.26707e-06	4.78983e-06	4.30392e-06	3.82041e-06	3.35007e-06	2.90295e-06	2.48785e-06	2.11161e-06	1.77852e-06	1.48998e-06	1.24476e-06	1.03968e-06	8.70524e-07	7.3289e-07	6.22592e-07	5.35739e-07	4.68649e-07	4.178e-07	3.79799e-07	3.51378e-07	3.29421e-07	3.11065e-07	2.93845e-07	2.75854e-07	2.55858e-07	2.33345e-07	2.08477e-07	1.81952e-07	1.54808e-07	1.28208e-07	1.0324e-07	8.07702e-08	6.13595e-08	4.5244e-08	3.23713e-08	2.24691e-08	1.51275e-08	9.87772e-09	6.25485e-09	3.84083e-09	2.28699e-09	1.32048e-09	7.39307e-10	4.01383e-10	2.11326e-10	1.07905e-10	5.34398e-11	2.56735e-11	1.19667e-11	5.41271e-12	2.37634e-12	1.01288e-12	4.19238e-13	1.6854e-13	6.58181e-14	2.4969e-14	9.20115e-15	3.29298e-15	1.14426e-15	3.85923e-16	1.26287e-16	4.00816e-17	1.23341e-17	3.67894e-18	1.06336e-18	2.97773e-19	8.07742e-20	2.12219e-20	5.39982e-21	1.33053e-21	
1.49076e-23	5.29595e-23	1.85496e-22	6.38358e-22	2.15193e-21	7.08875e-21	2.27758e-20	7.12745e-20	2.17035e-19	6.42668e-19	1.84992e-18	5.17588e-18	1.40772e-17	3.72279e-17	9.57676e-17	2.39782e-16	5.84751e-16	1.39014e-15	3.22488e-15	7.30862e-15	1.62022e-14	3.51829e-14	7.49435e-14	1.56826e-13	3.22851e-13	6.54691e-13	1.30909e-12	2.58289e-12	5.03034e-12	9.67031e-12	1.83441e-11	3.43177e-11	6.32705e-11	1.14878e-10	2.05281e-10	3.60873e-10	6.23994e-10	1.06141e-09	1.77689e-09	2.92974e-09	4.76227e-09	7.64004e-09	1.21107e-08	1.89886e-08	2.94735e-08	4.53143e-08	6.90288e-08	1.04199e-07	1.55865e-07	2.31061e-07	3.39471e-07	4.9414e-07	7.11972e-07	1.01368e-06	1.42288e-06	1.96422e-06	2.66061e-06	3.52981e-06	4.58082e-06	5.81039e-06	7.20055e-06	8.71749e-06	1.03129e-05	1.19277e-05	1.34988e-05	1.49654e-05	1.6277e-05	1.73977e-05	1.83075e-05	1.90003e-05	1.94804e-05	1.97584e-05	1.98468e-05	1.97562e-05	1.94946e-05	1.90686e-05	1.84851e-05	1.77537e-05	1.68872e-05	1.59015e-05	1.48158e-05	1.36524e-05	1.24369e-05	1.11965e-05	9.95954e-06	8.7536e-06	7.60468e-06	6.53561e-06	5.56427e-06	4.70181e-06	3.95198e-06	3.31176e-06	2.77322e-06	2.32591e-06	1.95884e-06	1.66151e-06	1.42416e-06	1.23764e-06	1.09324e-06	9.82669e-07	8.97878e-07	8.31192e-07	7.75521e-07	7.24726e-07	6.74002e-07	6.20176e-07	5.61812e-07	4.9909e-07	4.3348e-07	3.67267e-07	3.03041e-07	2.43222e-07	1.89718e-07	1.4373e-07	1.0571e-07	7.54522e-08	5.22529e-08	3.51039e-08	2.28744e-08	1.44563e-08	8.86029e-09	5.26637e-09	3.03558e-09	1.69685e-09	9.19892e-10	4.83667e-10	2.46669e-10	1.22038e-10	5.85817e-11	2.72895e-11	1.23395e-11	5.41712e-12	2.30951e-12	9.56407e-13	3.84776e-13	1.504e-13	5.71144e-14	2.10685e-14	7.54751e-15	2.62488e-15	8.85909e-16	2.90054e-16	9.20917e-17	2.8345e-17	8.45526e-18	2.44384e-18	6.84282e-19	1.85589e-19	4.87501e-20	1.24014e-20	3.055e-21	
5.57711e-23	1.96143e-22	6.81172e-22	2.3275e-21	7.79976e-21	2.55666e-20	8.17987e-20	2.5504e-19	7.74022e-19	2.28475e-18	6.55622e-18	1.82851e-17	4.9564e-17	1.30596e-16	3.34608e-16	8.34044e-16	2.02378e-15	4.78403e-15	1.10277e-14	2.48139e-14	5.45706e-14	1.17451e-13	2.47752e-13	5.12979e-13	1.04414e-12	2.09231e-12	4.13281e-12	8.05453e-12	1.54982e-11	2.94496e-11	5.52573e-11	1.02336e-10	1.86952e-10	3.36646e-10	5.97116e-10	1.04266e-09	1.79176e-09	3.03006e-09	5.04395e-09	8.26969e-09	1.33649e-08	2.13131e-08	3.3574e-08	5.2299e-08	8.06315e-08	1.23116e-07	1.86244e-07	2.79164e-07	4.14633e-07	6.10262e-07	8.90088e-07	1.28628e-06	1.84044e-06	2.60356e-06	3.63389e-06	4.99233e-06	6.73546e-06	8.90712e-06	1.15293e-05	1.45939e-05	1.80562e-05	2.18327e-05	2.58039e-05	2.9824e-05	3.37363e-05	3.73907e-05	4.06609e-05	4.34567e-05	4.57283e-05	4.74613e-05	4.86669e-05	4.93722e-05	4.96082e-05	4.94019e-05	4.87733e-05	4.77383e-05	4.6314e-05	4.45231e-05	4.2396e-05	3.99707e-05	3.72933e-05	3.44181e-05	3.14072e-05	2.83281e-05	2.52509e-05	2.22448e-05	1.9375e-05	1.66992e-05	1.42623e-05	1.20923e-05	1.01985e-05	8.57369e-06	7.19863e-06	6.04819e-06	5.09593e-06	4.31657e-06	3.68654e-06	3.1839e-06	2.78797e-06	2.4789e-06	2.23748e-06	2.04523e-06	1.88502e-06	1.74191e-06	1.60406e-06	1.46348e-06	1.31622e-06	1.16215e-06	1.00412e-06	8.46924e-07	6.96068e-07	5.56715e-07	4.32879e-07	3.27e-07	2.39858e-07	1.70775e-07	1.17989e-07	7.90894e-08	5.14274e-08	3.24361e-08	1.98423e-08	1.17726e-08	6.77432e-09	3.78081e-09	2.04668e-09	1.07473e-09	5.47501e-10	2.70628e-10	1.29821e-10	6.04502e-11	2.73301e-11	1.20001e-11	5.11836e-12	2.1211e-12	8.54128e-13	3.34205e-13	1.27051e-13	4.6916e-14	1.68227e-14	5.8552e-15	1.97737e-15	6.47689e-16	2.05698e-16	6.33208e-17	1.8889e-17	5.45917e-18	1.52839e-18	4.14455e-19	1.08847e-19	2.76835e-20	6.81829e-21	
2.03223e-22	7.07197e-22	2.43378e-21	8.25282e-21	2.74814e-20	8.96066e-20	2.85421e-19	8.86522e-19	2.68141e-18	7.89023e-18	2.25734e-17	6.27667e-17	1.69602e-16	4.45384e-16	1.13695e-15	2.82243e-15	6.81732e-15	1.60329e-14	3.67435e-14	8.2139e-14	1.79314e-13	3.82767e-13	8.0007e-13	1.64005e-12	3.30222e-12	6.54116e-12	1.27654e-11	2.45741e-11	4.67064e-11	8.76929e-11	1.62668e-10	2.98058e-10	5.39186e-10	9.62323e-10	1.69327e-09	2.93543e-09	5.01124e-09	8.42269e-09	1.39387e-08	2.27214e-08	3.65076e-08	5.78712e-08	9.05979e-08	1.40217e-07	2.14741e-07	3.25659e-07	4.89249e-07	7.28269e-07	1.07414e-06	1.56981e-06	2.27333e-06	3.26184e-06	4.6347e-06	6.51373e-06	9.03834e-06	1.23545e-05	1.65978e-05	2.18734e-05	2.82336e-05	3.56583e-05	4.40399e-05	5.31774e-05	6.2784e-05	7.25099e-05	8.19786e-05	9.08287e-05	9.87547e-05	0.000105537	0.000111055	0.000115274	0.000118223	0.000119967	0.000120583	0.000120136	0.000118674	0.000116235	0.000112859	0.000108599	0.000103525	9.77237e-05	9.13043e-05	8.43946e-05	7.71421e-05	6.97093e-05	6.2266e-05	5.49808e-05	4.80135e-05	4.15046e-05	3.55633e-05	3.02568e-05	2.56074e-05	2.15977e-05	1.81828e-05	1.53044e-05	1.29013e-05	1.09149e-05	9.29052e-06	7.97759e-06	6.92828e-06	6.09661e-06	5.43776e-06	4.90842e-06	4.46816e-06	4.08142e-06	3.71972e-06	3.3633e-06	3.00165e-06	2.63294e-06	2.26219e-06	1.89884e-06	1.55405e-06	1.2383e-06	9.59628e-07	7.22703e-07	5.28625e-07	3.75391e-07	2.58726e-07	1.73028e-07	1.12267e-07	7.06633e-08	4.31437e-08	2.55511e-08	1.46781e-08	8.17931e-09	4.42159e-09	2.319e-09	1.18018e-09	5.82908e-10	2.7948e-10	1.3011e-10	5.88287e-11	2.58405e-11	1.1029e-11	4.57462e-12	1.84405e-12	7.22353e-13	2.74914e-13	1.0162e-13	3.64697e-14	1.27023e-14	4.29194e-15	1.40633e-15	4.46723e-16	1.37528e-16	4.1025e-17	1.18558e-17	3.31883e-18	8.99835e-19	2.36283e-19	6.00864e-20	1.47971e-20	
7.21303e-22	2.48248e-21	8.46164e-21	2.84603e-20	9.41296e-20	3.05194e-19	9.67559e-19	2.99326e-18	9.02204e-18	2.64647e-17	7.54906e-17	2.093e-16	5.63883e-16	1.47617e-15	3.75559e-15	9.28846e-15	2.23425e-14	5.23001e-14	1.19229e-13	2.64946e-13	5.74506e-13	1.21708e-12	2.52249e-12	5.12243e-12	1.02084e-11	1.99978e-11	3.857e-11	7.33481e-11	1.37693e-10	2.55371e-10	4.68117e-10	8.48149e-10	1.51839e-09	2.6843e-09	4.68275e-09	8.05519e-09	1.3655e-08	2.28025e-08	3.75059e-08	6.07768e-08	9.70784e-08	1.52965e-07	2.37989e-07	3.6598e-07	5.56799e-07	8.38708e-07	1.25143e-06	1.85005e-06	2.70993e-06	3.93305e-06	5.6559e-06	8.05837e-06	1.1371e-05	1.58761e-05	2.18973e-05	2.97738e-05	3.98217e-05	5.2285e-05	6.72851e-05	8.47734e-05	0.000104498	0.000125988	0.000148576	0.000171447	0.000193721	0.000214555	0.000233231	0.000249233	0.000262271	0.000272265	0.000279287	0.000283492	0.000285058	0.000284137	0.000280844	0.000275267	0.000267498	0.000257652	0.000245886	0.000232398	0.000217433	0.000201286	0.000184299	0.000166852	0.000149347	0.000132184	0.000115742	0.000100355	8.6276e-05	7.36621e-05	6.25629e-05	5.29381e-05	4.4687e-05	3.76797e-05	3.17802e-05	2.68577e-05	2.27905e-05	1.94655e-05	1.67757e-05	1.46175e-05	1.2889e-05	1.14912e-05	1.03309e-05	9.32551e-06	8.40791e-06	7.53034e-06	6.66565e-06	5.80587e-06	4.95837e-06	4.1404e-06	3.3733e-06	2.67721e-06	2.06734e-06	1.55192e-06	1.13181e-06	8.0154e-07	5.51032e-07	3.6764e-07	2.38006e-07	1.49493e-07	9.10953e-08	5.38516e-08	3.08841e-08	1.71841e-08	9.27715e-09	4.8602e-09	2.47127e-09	1.21985e-09	5.84683e-10	2.72193e-10	1.2311e-10	5.41092e-11	2.31144e-11	9.59753e-12	3.87328e-12	1.51902e-12	5.78743e-13	2.14135e-13	7.69105e-14	2.68041e-14	9.06072e-15	2.96973e-15	9.43484e-16	2.90475e-16	8.66476e-17	2.50387e-17	7.00849e-18	1.90004e-18	4.98886e-19	1.26861e-19	3.12422e-20	
2.49375e-21	8.48488e-21	2.86301e-20	9.54652e-20	3.13454e-19	1.01018e-18	3.18653e-18	9.81638e-18	2.94808e-17	8.6201e-17	2.45168e-16	6.77829e-16	1.82106e-15	4.75348e-15	1.2056e-14	2.97161e-14	7.12098e-14	1.65986e-13	3.76592e-13	8.32328e-13	1.79375e-12	3.7737e-12	7.76029e-12	1.56216e-11	3.08321e-11	5.97638e-11	1.13965e-10	2.14148e-10	3.97081e-10	7.2736e-10	1.31715e-09	2.35869e-09	4.17646e-09	7.30897e-09	1.26336e-08	2.15522e-08	3.62613e-08	6.01382e-08	9.82857e-08	1.58297e-07	2.51333e-07	3.93634e-07	6.08656e-07	9.30046e-07	1.40572e-06	2.10329e-06	3.11708e-06	4.57685e-06	6.65856e-06	9.59803e-06	1.37078e-05	1.93958e-05	2.71821e-05	3.77016e-05	5.16826e-05	6.98904e-05	9.30386e-05	0.000121679	0.000156082	0.000196136	0.000241265	0.000290404	0.000342036	0.000394314	0.00044525	0.000492927	0.000535715	0.000572427	0.000602397	0.000625438	0.000641715	0.000651585	0.000655453	0.000653667	0.000646484	0.000634105	0.000616732	0.000594617	0.000568098	0.000537607	0.000503689	0.000466999	0.000428311	0.000388492	0.000348466	0.00030916	0.000271447	0.000236088	0.000203658	0.000174503	0.000148731	0.000126252	0.000106852	9.02521e-05	7.61629e-05	6.43038e-05	5.44134e-05	4.62477e-05	3.95744e-05	3.4166e-05	2.9797e-05	2.62466e-05	2.33052e-05	2.0785e-05	1.85319e-05	1.64328e-05	1.44196e-05	1.24655e-05	1.05772e-05	8.78315e-06	7.12121e-06	5.62765e-06	4.32919e-06	3.23874e-06	2.35466e-06	1.66279e-06	1.14009e-06	7.58783e-07	4.90104e-07	3.07183e-07	1.86816e-07	1.10238e-07	6.31185e-08	3.50688e-08	1.89092e-08	9.89651e-09	5.02847e-09	2.48108e-09	1.18908e-09	5.53692e-10	2.50566e-10	1.1022e-10	4.71331e-11	1.95936e-11	7.91708e-12	3.10856e-12	1.18561e-12	4.39067e-13	1.57812e-13	5.50282e-14	1.86083e-14	6.10044e-15	1.93836e-15	5.96804e-16	1.78025e-16	5.14435e-17	1.43993e-17	3.90381e-18	1.02509e-18	2.60709e-19	6.42211e-20	
8.39792e-21	2.82388e-20	9.42824e-20	3.11508e-19	1.0149e-18	3.24964e-18	1.01957e-17	3.12682e-17	9.35493e-17	2.72634e-16	7.73118e-16	2.13159e-15	5.71135e-15	1.48676e-14	3.75997e-14	9.23893e-14	2.20636e-13	5.12315e-13	1.15732e-12	2.54533e-12	5.4549e-12	1.14035e-11	2.32826e-11	4.64908e-11	9.09334e-11	1.74514e-10	3.29193e-10	6.11434e-10	1.12005e-09	2.02634e-09	3.62423e-09	6.41216e-09	1.12241e-08	1.94333e-08	3.32627e-08	5.62422e-08	9.38705e-08	1.54551e-07	2.50896e-07	4.01537e-07	6.3363e-07	9.86343e-07	1.51572e-06	2.30143e-06	3.45591e-06	5.13658e-06	7.56135e-06	1.10276e-05	1.59354e-05	2.28157e-05	3.23652e-05	4.5485e-05	6.33149e-05	8.72415e-05	0.000118855	0.000159828	0.000211725	0.000275753	0.000352505	0.000441722	0.00054213	0.000651378	0.000766126	0.000882311	0.000995553	0.00110163	0.00119695	0.00127887	0.00134588	0.00139757	0.00143429	0.00145685	0.00146612	0.00146288	0.0014477	0.00142102	0.00138327	0.00133498	0.00127687	0.00120985	0.0011351	0.00105404	0.000968372	0.000880014	0.00079104	0.000703532	0.000619445	0.000540459	0.000467825	0.000402281	0.000344053	0.00029296	0.000248563	0.000210297	0.000177566	0.000149792	0.000126434	0.000106983	9.09485e-05	7.78453e-05	6.71877e-05	5.84946e-05	5.13058e-05	4.52052e-05	3.98455e-05	3.49662e-05	3.0401e-05	2.60712e-05	2.19689e-05	1.81335e-05	1.46257e-05	1.15054e-05	8.81491e-06	6.57063e-06	4.76133e-06	3.35222e-06	2.29211e-06	1.52162e-06	9.80519e-07	6.13231e-07	3.72204e-07	2.19239e-07	1.2533e-07	6.95384e-08	3.74534e-08	1.95855e-08	9.94618e-09	4.90649e-09	2.3518e-09	1.09563e-09	4.962e-10	2.18494e-10	9.3546e-11	3.89373e-11	1.57528e-11	6.1923e-12	2.36411e-12	8.76221e-13	3.15136e-13	1.09938e-13	3.71888e-14	1.21945e-14	3.87523e-15	1.19327e-15	3.55981e-16	1.02878e-16	2.88003e-17	7.80983e-18	2.05142e-18	5.2197e-19	1.28658e-19	
